Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/27/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,34547.71641,36903.36894,40850.54308,41362.44254,45353.99127,52682.68384,52485.82151,46953.33951,47597.39404,51574.32238,48992.27557,47680.36753,52240.99515,64669.96971,74971.04084,79494.17953,88680.26192,104841.4123,112851.604,101221.7263,104367.4268,114927.6971,106247.7357,113266.1107,117507.8086,99717.74472,
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,2329.270854,2429.591085,2682.316453,2977.148772,3151.325802,3352.731296,3572.80513,4132.349207,5134.905694,6351.080125,7558.742006,9667.9757,14044.01589,16348.53121,12219.37379,11329.89512,13798.2052,13799.24488,15033.15295,15710.16771,13654.84892,
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,8312.167038,9377.739572,12126.05066,13713.30585,14979.04126,16465.02637,16357.4003,16199.13528,14771.49505,13907.50458,14127.56667,15547.68192,16485.93642,18180.63902,23083.40016,25829.991,30829.26535,37200.10898,41235.0276,41187.79204,52604.32713,67150.27675,77145.0395,90746.10886,96074.83696,78585.87706,
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,1199.195825,1259.476561,1291.740881,1192.179812,1318.996572,1423.673666,1551.582641,1388.100397,1463.302879,1439.534362,1328.172963,1334.115866,1413.238155,1724.525079,1955.141931,2023.252997,2204.258351,2510.983959,2905.95268,2883.850677,2857.673414,3066.503158,2931.4002,3141.725373,3186.60876,2878.201342,
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,84289.55954,83727.0488,91651.04996,85421.72583,89415.82812,101963.2221,101315.7077,90909.10287,93110.98102,91398.3113,82537.44647,82542.36444,89009.22023,108889.2173,123289.4941,126599.4033,135629.6057,170472.2849,193648.1322,152877.3657,145221.1916,163351.6467,,,,,
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,476.9873795,462.1720076,528.177763,448.8413622,321.0267965,354.0037319,407.7302432,458.6778168,548.2896867,720.9409321,831.2052862,950.6482044,1230.434685,1695.972811,1525.526119,1631.535832,1970.571373,2046.536787,2243.979662,2244.763762,1848.083643,
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,266.8922556,222.9855792,246.6148461,266.5990563,228.3049759,234.8927801,287.7714085,247.4504541,252.7817807,243.566786,246.2826349,278.987457,262.7418133,317.4220231,245.6704573,275.5158271,292.9908931,379.067252,472.3791008,417.1783092,414.1427872,456.3293071,444.9584938,462.4600105,452.8103949,401.836006,
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,986.646813,1076.952831,1217.322045,1331.928274,1452.589319,1564.662569,1719.016519,1925.089403,1992.975637,2104.427691,2182.997011,3028.343042,3066.882655,3432.247841,3853.333408,3488.493769,4428.522898,5002.862285,5828.621374,5970.16059,6330.79498,6497.550443,6541.070465,7112.33575,7716.204015,8395.785198,
Middle East and North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,2135.560818,2084.924144,2232.279413,2196.397055,2237.518601,2481.205487,2752.374172,2798.395737,2666.061129,2801.230301,3064.004666,3017.572357,2950.586875,3261.882236,3720.672102,4394.577442,5038.656989,5839.008696,7141.910261,6232.356472,7114.360459,8355.460862,8752.057572,8711.845148,8492.879131,7398.653857,
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,3068.702312,3600.04513,4080.452034,5544.932656,5690.67454,3640.833541,4131.80573,4907.333119,5038.629598,5722.122144,6649.716383,6952.289348,7023.787376,6673.1667,7115.121769,7893.962197,8666.335353,9222.883991,9578.570562,7661.208405,8861.49372,9730.277761,9720.561674,10198.6473,10353.44798,9005.024265,
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,1659.112051,1701.841959,1844.052489,1987.153361,2136.761769,2356.526852,2156.896317,2056.001315,2093.565348,2073.486827,2126.832308,2206.655297,2391.347942,2434.761585,2517.694051,2645.981405,2758.383257,2893.424855,2927.962174,2917.207267,3142.429476,3286.478814,3513.962209,3618.231253,3461.645096,3385.967463,
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,901.1569504,945.8792912,921.3745485,968.2244321,1037.928073,1142.864395,1226.701974,1279.026727,1219.816839,1174.394478,1264.163473,1262.22389,1269.718222,1417.913191,1662.059453,1956.961523,2299.790518,2813.754762,3341.158209,3222.58751,3899.656803,4557.338576,4783.474476,5011.677729,5117.722252,4800.123643,
"Macedonia, FYR",MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,2240.140336,2360.997767,1171.765237,1297.859379,1728.51994,2277.59157,2258.159242,1896.728172,1799.701399,1837.230208,1875.127132,1835.014521,1980.752878,2431.836776,2787.773056,3063.595426,3351.30259,4063.74594,4821.540575,4566.341332,4561.177546,5079.962079,4709.511628,5219.535681,5453.281275,4852.657848,
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,316.1858426,314.1085157,318.3700932,308.6345744,221.859916,280.7307872,280.8210863,265.2542972,279.5986937,320.3511094,267.4164347,304.6129887,331.805202,389.0773607,436.4358059,484.8106143,518.3944292,592.0169225,685.5477913,692.8426783,704.0646209,829.8492313,772.2499217,772.2501095,819.6212972,724.2562832,
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,7191.923603,7558.277383,8220.245518,7296.310144,8000.518005,9114.358065,9397.800918,9679.882857,10183.67599,10648.9889,11039.05651,11021.78636,11843.93902,13689.98999,15109.05497,15835.34667,16671.5672,19375.5696,21928.70067,20675.58259,21087.79469,22957.41186,22081.60163,24056.61245,25125.09562,22567.87599,
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,186.8073255,134.4060329,139.1998191,212.9540796,213.1256101,239.8128119,288.0030328,398.0857911,624.3886019,718.4422611,957.6247442,1150.635073,1136.786368,1134.928443,1227.137217,1161.488158,
Middle East and North Africa (excluding high income),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,1201.037136,1206.011316,1347.225393,1530.830056,1541.329836,1534.542775,1592.777517,1620.734388,1647.838243,1572.449306,1744.093716,1963.871848,2276.714037,2599.055912,3146.368749,3826.520292,3617.595195,4104.969584,4667.068469,4839.282737,4666.788529,4401.415853,,
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,1627.042893,1909.635435,2106.339013,2789.081582,3380.199535,3674.52653,4383.595097,5956.81956,7326.025403,6697.70724,6681.927148,7319.149407,6586.80384,7186.813592,7378.042271,6408.428758,
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,1172.443066,1072.634868,587.3003521,339.5193867,405.9719895,631.9151403,580.9100918,505.6031324,477.3501346,445.0063816,474.2129405,524.0247707,571.5383693,646.1191901,797.9051719,998.8222718,1334.405674,1633.384382,2138.376679,1717.073137,2650.34682,3772.931647,4377.23887,4400.614515,4201.737722,3967.829386,
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,18744.79919,18338.71111,18293.69699,16482.32151,15907.44758,15687.9798,16375.14605,14382.3721,14834.75678,13769.3955,14086.3563,14479.57081,15327.91845,16742.32795,
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,187.8615594,237.886072,161.3051156,162.0765429,160.1679279,158.4693492,214.7273267,250.536308,281.4076755,298.3297189,274.6562556,253.6631646,260.0436726,280.8725683,332.882912,365.5968499,382.3779583,418.9129864,499.8870858,461.4252187,417.5012315,524.8914529,593.2193071,605.2344447,623.1979366,529.2425561,
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,503.8387137,693.8203377,684.2155898,567.588971,580.5384571,606.3913117,600.1377127,566.1714107,538.9589654,534.5120054,477.1129881,463.2714185,459.1255459,525.4587743,598.2105479,692.5759654,937.9827017,1008.554705,1180.549514,1045.790409,1207.827458,1402.669129,1385.004682,1457.836387,1370.985212,,
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2506.179312,2669.3277,2973.206977,2973.797821,3197.331024,3599.555202,3899.435192,3646.630626,3593.234081,3651.232286,3861.032414,3792.182152,3957.512906,4623.347642,5229.876738,5116.045424,5695.969327,6574.654338,8030.063005,7318.12641,8000.376432,9197.026972,9291.227619,9637.00265,10153.93822,9252.110724,
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,199.8920812,229.4346495,185.8457706,213.5208354,121.5144013,142.2661985,227.9496562,259.5642989,165.7193407,163.1898022,155.7643582,149.3672432,296.5202605,265.4293545,280.1773587,286.7851511,304.904164,328.2970522,382.6853891,432.3624092,471.0587532,524.3091049,380.9185151,335.5235807,362.6930683,371.9857478,
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,2417.436926,2626.574975,3080.868615,3395.525947,3685.935138,4280.016572,4743.688487,4585.691035,3227.808418,3456.500395,4004.557191,3878.771409,4132.667741,4431.239455,4924.585852,5564.173231,6194.671905,7240.681967,8486.599333,7312.008314,9069.030717,10427.75605,10834.65908,10971.41558,11305.9001,9768.32686,
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,23696.37127,24131.30752,25021.26256,25822.08039,26988.83444,27968.72921,29189.84619,30604.98659,31761.24161,33397.98091,35242.0642,35942.43627,36794.85361,38550.0799,40948.23418,43514.08192,45849.04082,47723.72747,48232.31001,46394.38485,48289.71759,50016.95944,51545.30018,52722.40076,54134.92253,54837.8266,
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,1981.26787,2054.863396,2278.09468,2063.813515,2264.654742,2383.293942,2313.509303,2333.573585,2114.197108,2056.163961,2059.409015,1836.755321,1716.895883,2489.893946,3298.90165,3582.25982,3884.646834,4195.936393,4011.301169,4123.939997,5143.130676,5539.61516,5679.881875,5417.800314,5349.447676,4673.567248,
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,14800.02869,15133.16224,16261.29693,16640.80235,16037.02524,18721.05644,18257.21505,16341.58735,15387.86958,14611.8328,12579.59511,,,,,,,,,,,,,,,,
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,313.5376232,284.9839054,277.7654527,183.9772967,172.9386001,200.8994917,204.888293,183.4781735,199.0612129,186.4996546,160.2183423,167.0912301,179.7352705,218.047123,234.9104279,252.5046155,260.56377,295.3931987,358.1914055,344.3756411,351.0062183,378.2005466,393.643423,417.6703093,431.3816821,358.958152,
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,321.6683709,279.2757823,291.2833052,153.0756655,171.0247982,263.2880379,314.7399021,314.2998494,273.8697972,299.3567659,377.5003931,350.2600247,457.3968895,510.2960978,645.7639927,804.0061993,1014.734742,1131.147695,1376.857449,1091.968527,2302.828709,2495.606594,2716.715928,2943.565834,3080.31727,2671.721164,
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,243.5613194,351.3978396,413.9198799,396.7974009,854.5495269,897.7156165,916.5190995,917.1286485,951.8731568,981.020291,1016.021552,1043.600758,1010.146886,1015.565895,1091.505157,1175.116443,1245.142099,1350.587222,1517.803611,1478.971389,1523.481469,1679.7482,1776.209244,1829.024989,1960.490908,2086.895003,
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,21019.12567,21454.86289,23598.95076,22827.30004,24331.75402,28884.71352,28698.66602,26404.98673,27533.60679,27951.73429,25921.12794,26584.12169,28817.32321,35245.16407,39954.64222,41577.16009,44453.97119,51241.31562,56928.82048,51900.34009,50341.25192,53537.27515,49474.70561,51574.48942,52157.40687,44290.86886,
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,28242.94374,28596.933,30523.98506,27963.66522,29315.84191,34875.19739,37321.44339,36628.51742,34788.77856,36371.39579,38146.71539,38549.58934,43061.15038,50111.65445,57570.26916,66775.3944,74114.69715,85128.65759,96880.50961,80017.77681,87646.2701,100575.1173,101563.7027,102910.435,97005.49856,74481.81938,
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,193.5557994,203.8472967,172.0775865,180.1850079,194.9610926,205.7465272,206.4409708,219.6310635,212.3742546,215.8966735,231.4329676,248.8329359,246.8035835,254.553804,288.669767,318.7480617,350.608465,396.1697728,476.5565582,483.4034115,595.4275198,693.5503705,698.4098897,696.732684,703.1825707,743.3229657,
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,2028.063733,3914.956935,4416.731809,4912.600857,7233.943556,10099.42068,10036.184,9872.636499,8052.887602,
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,13663.2011,12230.07345,11792.98869,13094.19063,15280.48144,17400.42018,18794.43604,17474.02032,14738.3076,15321.95319,13641.10272,13882.85683,16874.31232,21913.70817,25420.23488,27750.89515,26670.86452,32509.73471,31287.61364,28200.94193,33692.1696,38426.69533,40066.5648,42928.09633,44380.42658,37807.96728,
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,17472.9579,18314.75458,19511.84435,19626.83496,20835.21806,22770.68991,22796.02619,22276.18836,22335.38072,23305.57641,23634.66404,23250.77844,24088.17073,26798.41065,29618.54938,31082.36539,32527.56487,35289.06559,37059.23648,34424.97261,35821.87232,38274.65184,37931.39629,38098.69726,38566.27171,36095.29068,
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,6448.134801,5993.348171,6289.301294,6046.230265,6038.149179,6297.197627,6882.594636,7109.660475,6330.726745,7059.214725,8710.987805,8559.565811,8670.263784,9070.494699,10115.04361,12398.59435,14575.1604,16225.65999,22963.37816,17518.83331,19920.64957,21164.33576,21631.89096,20204.92954,19129.84422,15550.67625,
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,3098.207215,3122.041125,3341.380189,3123.015659,3215.223634,3621.21597,3758.360129,3850.158201,3707.452062,3919.137324,4361.931253,4263.242935,4519.51419,5500.910345,6688.37761,7940.991765,9112.574658,10872.14725,12954.44406,10853.41022,12336.7234,14925.0192,15280.2689,15614.93494,15793.77027,12876.62351,
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,371.8177009,410.8302765,428.0656441,441.5721331,434.0301412,494.5852085,503.749452,484.5586947,471.1023571,465.9272423,534.915837,511.8111261,501.1854545,565.3238448,652.020213,714.03681,876.9511089,953.795686,1042.801705,1009.799319,1043.300205,1229.848829,1264.900909,1276.092448,1320.55355,1434.696665,
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2603.780255,2804.182751,3122.83774,3341.277785,3490.968047,3496.485255,3531.678507,3742.819116,3975.940773,4083.994594,4062.438603,4050.039215,4132.093585,4276.013799,4604.468821,4933.084985,5369.580981,6095.280418,7008.98825,7471.341386,7987.060372,9335.691617,10672.35895,11786.63317,12712.43132,13268.11375,
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,1210.005978,1555.980795,1589.441714,1516.467103,1900.224374,2217.784589,2260.637548,2342.069707,2202.461576,1963.410721,1996.719997,1981.243653,2059.193267,2180.251078,2448.144438,2754.780428,3171.496467,3611.204854,4208.868019,4166.085342,5021.249374,5770.327778,6386.374449,6580.979053,6490.18119,6027.125855,
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,715.3106777,715.1252434,814.0325684,815.6645634,939.1022023,1061.347899,1159.730934,1127.345617,967.1935906,1087.958344,1039.701796,958.011579,1000.777728,1011.286644,1080.086184,1196.539849,1395.212633,1678.851988,1929.132897,1836.87412,2145.240007,2371.853537,2604.655997,2786.014701,2873.088189,2904.202082,
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,5095.63258,5420.140909,5187.555052,4644.050168,4970.365963,5519.385685,6114.891212,6246.923798,6333.405312,6011.494862,7786.586002,8245.722531,8352.490421,8116.751269,8851.300177,9710.152208,9729.162502,9742.519137,9793.839917,9162.406606,8978.993649,9701.057944,10319.9075,10932.64496,11892.68616,13498.66141,
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,774.3639919,888.6466039,1001.962989,1110.245078,1197.234913,983.0753347,1065.114498,993.4574037,742.7872918,663.9585833,655.2502302,558.8829823,530.5840587,610.2002911,661.125039,799.4164059,886.4202669,992.6737493,1223.202978,1210.871723,1418.923591,1838.699199,2151.210277,2108.831643,2268.172539,,
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,1731.209531,2235.541089,2459.020685,2497.195241,2874.825311,3682.791215,4140.983541,4116.926243,4510.413117,4389.976415,4492.727604,4981.198619,5196.932921,5693.52416,6681.178818,8021.251569,9040.770206,11260.31852,14001.44688,11527.59323,12599.52486,13893.41172,13145.10484,13780.54911,14341.85993,12558.87117,
Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,403.166152,390.2249597,345.5535767,304.5999646,270.7964236,322.139734,349.3121863,354.7939185,341.6990885,337.6324525,383.3041392,353.2410646,405.4405623,455.2316502,536.1388581,645.4767112,783.1554428,931.7376878,1155.50565,1017.429879,1363.451241,1530.522593,1634.542117,1731.565739,1768.691194,1528.089969,
Puerto Rico,PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,8652.507492,9064.018517,9659.3389,10212.27676,10876.41882,11579.185,12173.16369,12817.64496,14304.40737,15220.97924,16192.1296,18243.71775,18972.76853,19820.20729,20988.99233,21959.32271,22935.94115,23664.88235,24898.33884,25768.73605,26435.73308,27278.84523,27811.5558,28703.73237,,,
"Korea, Dem. People’s Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,7885.394019,8959.867208,10811.63064,9535.594849,9978.301937,11782.52148,12185.06389,11578.44151,12202.69141,12474.81808,11502.39681,11729.14616,12882.28897,15772.7334,18045.5881,18784.9485,19821.44463,22780.05845,24815.60884,23063.97161,22539.99601,23194.74096,20577.40264,21618.73534,22077.53613,19222.935,
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,1351.578779,1615.479607,1614.673376,1596.144879,1692.239625,1903.467994,2009.649903,2000.910277,1773.24128,1614.903727,1545.625548,1417.26032,1148.229049,1174.779765,1408.527483,1507.145951,1809.710231,2312.192538,3059.985099,2599.592016,3225.591754,3988.024567,3855.572185,4479.955052,4712.870205,4080.951448,
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,1201.581538,1326.562852,1317.466749,1389.164976,1465.046059,1499.492173,1476.171852,1335.553196,1156.217471,1257.69857,1337.565724,1455.187878,1441.461702,1575.563402,1855.45702,1963.201519,2338.719877,2663.537022,2787.169741,2992.200995,2960.778001,2866.8001,
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,1414.347122,1480.813387,1596.104067,1653.338547,1873.045279,1991.679856,2107.790606,2077.411539,1763.706221,1898.100623,1756.132746,1700.419154,1768.409906,2052.223092,2345.205442,2546.780305,2641.711717,2870.649676,3032.0664,2657.314675,2901.36516,3397.690522,3576.571696,3643.001633,3775.026906,3640.920708,
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,19008.79381,19913.35202,21218.66643,21242.48047,22656.63034,24967.65899,24969.66171,24370.16245,24355.53409,25443.85505,25751.62542,25390.1415,26349.0753,29413.05135,32514.60054,34047.5941,35617.93972,38628.72907,40562.51793,37992.0885,39433.26259,42208.5272,41959.07384,42122.35072,42706.63275,40127.35369,
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,16036.73088,16173.48584,17334.40076,17732.74842,16647.1582,18505.45932,18034.75376,15943.3189,16530.17251,16299.28428,14530.22602,,,,,,,,,,,,,,,,
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,15447.59553,14189.48223,15614.97583,14542.37514,14892.49498,16242.72129,17698.72541,21388.72409,18693.32583,21717.83737,29926.36335,28577.3016,30523.49077,35221.52643,43346.86426,53207.33365,61593.67297,67612.49404,82990.07096,61463.90358,70870.22658,88050.81182,92692.64331,94574.25505,94944.08559,73653.39443,
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,1680.705623,1260.749045,1102.103785,1158.132516,1323.104325,1660.272768,1643.88046,1589.014061,1864.991387,1610.13437,1668.162731,1839.72945,2124.873613,2774.955806,3552.92452,4676.315183,5828.745662,8214.185378,10136.47356,8220.108329,8297.483621,9200.277825,8558.397606,9585.266593,10020.27733,8980.65727,
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,3485.112202,3485.056,3095.659779,2929.462119,2663.394599,2665.739722,2643.897696,2737.556662,1834.846937,1330.751464,1771.586602,2100.362386,2375.059044,2975.132778,4102.372294,5323.473877,6920.194398,9101.253085,11635.26037,8562.809598,10674.98232,14212.06087,15154.45687,15543.67653,14125.9061,9329.298351,
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,351.2778169,270.3287697,302.2567668,312.9228528,125.6901275,218.7702705,226.6981976,284.5872611,282.2886571,239.633627,216.2759036,201.0640382,196.4447187,212.5120459,236.6292038,286.5674904,336.942281,398.2084859,491.9404166,529.5965562,553.5974576,606.9028864,667.4145823,678.9981669,697.6265013,697.3482281,
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,363.6563391,316.1844274,328.6336393,318.5618712,354.0827812,385.3813459,413.2499276,425.14628,422.8882247,444.7435984,453.9946409,457.6179241,472.7812418,542.7072761,618.8078033,697.5542321,785.0117451,954.991399,957.8377513,1037.313248,1253.659522,1375.126614,1372.149858,1387.903092,1496.508348,1538.450283,
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,7137.392024,7775.701542,7834.236208,7386.668213,7310.950345,7555.965332,8159.980674,8328.970985,7180.15044,7728.676388,8808.875367,8315.739302,8317.908575,9186.310388,10756.01622,13273.6535,14826.9167,15947.40579,19436.85716,15655.08337,18753.98123,23256.09561,24883.18971,24646.02087,24406.47646,20481.74532,
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,481.4966602,428.4327166,256.59285,313.693287,437.6980635,458.7780296,290.4369043,365.5484798,342.2699903,315.9880041,352.5015707,368.5180134,402.2254331,466.0338722,550.7465691,661.6262771,868.322775,1081.159321,1248.355269,1183.206775,1421.532942,1596.44521,1806.450797,1871.108979,2087.700544,2414.723601,
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,760.7787271,724.8458955,751.48088,689.6680371,457.4790204,560.0805182,566.683321,509.9214334,535.8884987,534.8552062,474.5771245,482.0680429,513.3918328,642.6259945,732.3181056,772.6524454,808.2884239,948.5067592,1093.716275,1015.108221,996.7074883,1074.494326,1030.04451,1041.167179,1041.717461,899.5798795,
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,11864.28021,14505.02039,16144.00819,18302.4304,21578.46053,24936.83083,26263.01627,26386.45745,21824.03558,21795.69696,23792.60707,21577.07823,22016.83279,23573.62804,27405.27136,29869.85398,33579.85948,39223.58187,39721.04818,38577.55822,46569.67951,53093.67015,54451.21033,55617.6125,56007.28821,52888.74467,
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,970.0689337,998.7252018,1147.867918,1210.413374,1330.727669,1445.662731,1529.793228,1495.079761,1206.633242,1201.573044,1055.216749,945.5262306,785.6223107,745.4615324,819.3060362,881.9616184,950.0524925,1048.771486,1208.346795,1161.234817,1276.348725,1648.845287,1866.707969,1890.000903,2021.359214,1934.856293,
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,165.2532318,197.6688858,173.0635022,197.4406409,236.3358888,226.8896637,245.6898333,221.2109347,173.3609028,169.515997,156.5918666,255.7885644,280.1811714,295.0797751,293.8545066,320.9953668,359.5337138,400.3809371,453.7363655,440.9244597,453.0220407,497.9848698,629.1186232,796.3190607,794.087082,653.1318159,
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,914.094639,998.0126188,1104.329226,1270.26929,1462.659632,1699.93503,1827.899428,1956.098589,2093.487271,2158.142965,2259.888269,2363.271031,2435.472748,2549.886636,2666.339695,2874.257256,3108.592529,3358.421252,3569.335393,3431.280068,3547.070983,3821.33859,3921.720395,3998.739499,4102.063852,4219.35033,
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,31493.2974,28224.20286,29354.5509,31268.46741,39375.2288,45597.516,47035.65435,49682.09366,56489.50138,62993.36722,,,,,,,,
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,521.2230393,536.9111436,549.2669766,
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,2196.618467,2749.966439,3178.831484,2416.069077,2441.430389,870.1365252,1634.875061,2149.909404,2832.490652,3331.228766,3528.131008,4129.758741,5458.121718,6701.773913,5821.305397,5411.877404,6423.291783,5659.380204,6353.826383,6200.173221,5237.255334,
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,601.0862377,602.1794488,575.0098896,537.8832488,510.4739363,574.9718035,579.0663879,583.3119219,535.8871838,526.0721048,549.4509994,498.323433,520.1861893,647.387321,784.2310007,897.9855857,1021.293181,1156.573192,1285.518027,1196.965856,1553.463967,1700.686906,1735.646105,1775.972235,1793.438163,1592.883918,
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,1688.654047,1271.031728,1563.904195,1696.145667,944.2828116,1157.486958,1115.093515,730.5801009,
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,601.7293259,602.8143809,575.7424315,538.6729151,511.2663598,575.7703543,579.8333305,584.1556789,536.7868245,526.9712072,550.3105793,499.1784828,521.1227737,648.2951638,785.2806898,899.0991299,1022.485821,1157.738361,1286.551871,1197.839443,1554.414045,1701.707809,1736.708802,1777.292033,1794.730326,1594.172292,
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,2953.329457,2956.425164,3095.737654,2981.478847,3097.397662,3450.461468,3617.321503,3770.597116,3729.978954,3941.98458,4323.746923,4273.250023,4512.714949,5311.908162,6299.266473,7386.62412,8418.596195,9893.357324,11674.25561,9794.87558,11045.04744,13136.5953,13474.11118,13754.36145,13896.92308,11656.09406,
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,515.9195477,562.826237,658.2801399,703.6625567,824.0121598,858.587831,911.057012,1149.308774,1123.358388,1155.512951,1335.349923,1415.031919,1660.903193,1870.021025,1669.063268,
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,951.0723138,1077.468106,955.2095039,995.1105188,1381.51989,1556.581182,1897.112821,2014.016323,2014.461489,1861.596524,1855.77231,1576.724046,2217.697802,2606.827725,3033.018889,3645.850509,5295.623648,5862.050975,6973.098239,7561.450701,8430.905965,8448.504261,9422.270994,9618.350531,9680.115914,9485.319244,
